Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,uscno,areacode,billmonth,billdate,billno,totalbillamt,unit,arrearamount
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KESHANAPALLI,GP,278402,9093100170,90931,11-2021,"Nov 4, 2021 1:31:01 PM",002111D2707,460,117,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KESHANAPALLI,GP,278402,9093100170,90931,10-2021,"Oct 4, 2021 11:26:45 AM",002110D1989,560,140,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KESHANAPALLI,GP,278402,9093100170,90931,09-2021,"Sep 4, 2021 11:29:56 AM",002109D1279,600,149,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,09-2022,"Sep 12, 2022 11:09:58 AM",112209A1351,4838,80,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,07-2022,"Jul 18, 2022 8:04:15 AM",002207A1237,4033,20,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,06-2022,"Jun 12, 2022 9:36:19 AM",002206A1340,3620,65,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,05-2022,"May 13, 2022 11:56:06 AM",002205A1320,2756,35,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,04-2022,"Apr 9, 2022 10:58:06 AM",002204D7987,2245,15,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,03-2022,"Mar 9, 2022 8:23:35 PM",002203D6635,1909,10,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,02-2022,"Feb 11, 2022 2:09:06 PM",002202B3439,1598,6,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,01-2022,"Jan 14, 2022 8:22:42 PM",002201B2782,1288,19,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,12-2021,"Dec 11, 2021 9:04:00 PM",002112B2135,928,35,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,11-2021,"Nov 11, 2021 2:40:18 PM",002111B1471,471,5,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,REPAKA,GP,201145,9092301188,90923,10-2021,"Oct 10, 2021 4:30:32 AM",002110B0836,161,9,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,09-2022,"Sep 4, 2022 2:27:32 PM",002209A0223,8296,82,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,07-2022,"Jul 4, 2022 2:42:46 PM",002207A0070,7477,29,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,06-2022,"Jun 5, 2022 9:07:33 AM",002206A0308,7014,78,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,05-2022,"May 5, 2022 10:32:41 AM",002205A0223,6036,37,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,04-2022,"Apr 6, 2022 7:47:43 AM",002204A6985,5501,77,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,03-2022,"Mar 4, 2022 10:47:31 AM",002203A6320,4654,63,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,02-2022,"Feb 5, 2022 12:10:43 PM",002202A6743,3913,24,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,01-2022,"Jan 6, 2022 11:24:20 AM",002201A5997,3522,152,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,12-2021,"Dec 10, 2021 1:20:26 PM",002112A5710,2025,20,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,SOMARAMPET (G.P.),GP,201147,9092500686,90925,11-2021,"Nov 9, 2021 11:02:05 AM",002111A4809,1659,189,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,09-2022,"Sep 10, 2022 8:25:36 AM",002209A0442,183748,80,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,07-2022,"Jul 5, 2022 2:55:25 PM",002207A0305,182953,80,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,06-2022,"Jun 4, 2022 4:36:09 PM",002206A0003,180840,80,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,05-2022,"May 6, 2022 7:35:17 AM",002205A0295,178748,80,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,04-2022,"Apr 9, 2022 2:46:07 PM",002204A7341,176648,80,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,03-2022,"Mar 4, 2022 7:17:43 AM",002203A6117,174705,80,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,02-2022,"Feb 5, 2022 8:16:58 AM",002202A6527,172776,80,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,01-2022,"Jan 6, 2022 1:17:25 PM",002201A6080,170860,5,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,12-2021,"Dec 9, 2021 2:09:42 PM",002112A5353,169513,26,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,11-2021,"Nov 5, 2021 11:03:42 AM",002111A4337,168082,4277,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,VENKATRAOPALLY,GP,278401,9093200257,90932,10-2021,"Oct 10, 2021 10:58:44 AM",002110A4258,124641,12436,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,PEDDALINGAPURAM,GP,201142,9091901594,90919,09-2022,"Sep 11, 2022 3:50:52 PM",002209A0840,5183,31,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,PEDDALINGAPURAM,GP,201142,9091901594,90919,06-2022,"Jun 11, 2022 6:44:17 PM",002206A0835,4634,90,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,PEDDALINGAPURAM,GP,201142,9091901594,90919,05-2022,"May 10, 2022 7:32:34 AM",002205A0822,3551,349,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,09-2022,"Sep 10, 2022 1:09:30 PM",922209A0771,10444,136,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,07-2022,"Jul 14, 2022 1:24:46 PM",002207A0902,8960,157,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,06-2022,"Jun 10, 2022 6:38:36 PM",002206A0795,7220,12,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,05-2022,"May 11, 2022 8:30:50 AM",002205A0632,6877,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,04-2022,"Apr 11, 2022 9:56:23 AM",002204A0673,6552,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,03-2022,"Mar 8, 2022 1:16:31 PM",002203A0496,6242,6,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,02-2022,"Feb 5, 2022 9:45:21 AM",002202A0215,5932,4,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,01-2022,"Jan 12, 2022 12:49:26 PM",002201A0902,5622,19,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,12-2021,"Dec 3, 2021 11:12:31 AM",922112A0002,5262,34,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,11-2021,"Nov 3, 2021 10:11:50 AM",922111A0002,4811,44,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,GP,201157,3030104106,30301,10-2021,"Oct 12, 2021 3:10:23 PM",922110A0918,4299,141,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,09-2022,"Sep 9, 2022 8:09:16 AM",102209A0619,12568,101,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,07-2022,"Jul 8, 2022 5:34:59 PM",002207A0579,11383,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,06-2022,"Jun 6, 2022 4:06:13 PM",102206A0534,11054,60,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,05-2022,"May 8, 2022 10:05:59 AM",102205A0596,10235,77,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,04-2022,"Apr 7, 2022 5:04:18 PM",102204A0505,9250,80,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,03-2022,"Mar 5, 2022 4:03:42 PM",102203A0524,8380,50,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,02-2022,"Feb 7, 2022 12:02:54 PM",102202A0620,7832,55,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,01-2022,"Jan 8, 2022 3:01:05 PM",102201A0619,7151,52,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,12-2021,"Dec 8, 2021 9:12:34 AM",102112A0566,6493,60,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,11-2021,"Nov 5, 2021 8:11:12 AM",102111A0192,5774,273,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,10-2021,"Oct 9, 2021 8:21:00 AM",002110A0658,3193,99,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LINGANNAPET,GP,201161,3031701955,30317,09-2021,"Sep 14, 2021 8:26:20 AM",002109A1275,2180,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,09-2022,"Sep 9, 2022 2:09:46 PM",952209A0871,6274,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,07-2022,"Jul 16, 2022 4:24:30 PM",002207A1050,6039,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,06-2022,"Jun 14, 2022 2:26:29 PM",002206A1044,5710,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,05-2022,"May 8, 2022 11:22:00 AM",002205A0265,5373,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,04-2022,"Apr 6, 2022 10:00:06 AM",002204A0201,5048,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,03-2022,"Mar 4, 2022 2:02:18 PM",002203A0573,4738,5,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,02-2022,"Feb 8, 2022 10:22:08 AM",002202A0654,4428,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,01-2022,"Jan 7, 2022 10:44:57 AM",002201A0691,4118,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,12-2021,"Dec 5, 2021 10:30:03 AM",002112A0429,3808,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,11-2021,"Nov 5, 2021 5:09:55 PM",002111A0568,3498,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,10-2021,"Oct 3, 2021 11:38:23 AM",002110A0108,3188,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,NARMAL,GP,201166,3030901048,30309,09-2021,"Sep 6, 2021 11:02:34 AM",002109A0366,2878,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,09-2022,"Sep 5, 2022 4:09:54 PM",992209A0138,7501,205,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,07-2022,"Jul 15, 2022 7:07:13 PM",992207A0800,5494,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,06-2022,"Jun 4, 2022 9:06:32 AM",992206A0005,5147,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,05-2022,"May 7, 2022 9:05:52 AM",992205A0303,4828,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,04-2022,"Apr 7, 2022 9:04:11 AM",992204A0266,4502,3,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,03-2022,"Mar 7, 2022 11:26:52 AM",002203A0326,4192,1,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,02-2022,"Feb 4, 2022 10:02:28 AM",002202A0002,3882,1,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,01-2022,"Jan 4, 2022 5:41:18 PM",002201A0303,3882,2,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,12-2021,"Dec 12, 2021 12:16:05 PM",002112A1321,3572,1,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,11-2021,"Nov 5, 2021 8:09:21 AM",002111A0002,3262,4,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,10-2021,"Oct 4, 2021 10:10:52 AM",992110A0002,2952,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MALLAREDDYPET,GP,201162,3030401348,30304,09-2021,"Sep 14, 2021 12:09:29 PM",992109A0917,2642,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,09-2022,"Sep 7, 2022 8:06:19 AM",002209A0449,469,216,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,07-2022,"Jul 16, 2022 9:57:17 AM",002207A0675,1073,134,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,06-2022,"Jun 7, 2022 4:11:15 PM",002206A0765,479,103,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,05-2022,"May 11, 2022 8:29:57 AM",002205A0689,350,98,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,04-2022,"Apr 10, 2022 4:56:52 PM",002204A0466,730,128,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,03-2022,"Mar 7, 2022 4:21:01 PM",002203A0510,197,75,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,02-2022,"Feb 11, 2022 3:35:27 PM",002202A0851,1958,65,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,01-2022,"Jan 12, 2022 1:01:57 PM",982201A0826,1945,60,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,12-2021,"Dec 7, 2021 4:27:54 PM",002112A0693,1908,44,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,11-2021,"Nov 8, 2021 7:18:17 AM",002111A0556,1792,58,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,10-2021,"Oct 9, 2021 11:33:26 AM",002110A0352,1877,90,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,JAGADAMBA THANDA,GP,278372,3030501023,30305,09-2021,"Sep 14, 2021 11:55:47 AM",002109A0943,2270,152,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,09-2022,"Sep 14, 2022 2:09:51 PM",122209A0175,6798,78,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,07-2022,"Jul 4, 2022 8:16:06 AM",002207A0134,6007,62,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,06-2022,"Jun 4, 2022 7:54:18 AM",002206A0133,5166,55,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,05-2022,"May 5, 2022 9:13:51 AM",002205A0133,4387,20,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,04-2022,"Apr 7, 2022 7:38:08 AM",002204D0698,3985,3,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,03-2022,"Mar 4, 2022 9:03:29 AM",122203A0153,3675,3,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,02-2022,"Feb 4, 2022 9:02:47 AM",122202A0145,3365,1,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,01-2022,"Jan 5, 2022 9:01:00 AM",122201A0131,3055,2,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,12-2021,"Dec 4, 2021 9:34:56 AM",002112F1501,2745,2,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,11-2021,"Nov 4, 2021 9:45:08 AM",002111F0422,2435,2,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GORANTALA,GP,201158,3030801022,30308,10-2021,"Oct 7, 2021 10:28:20 AM",002110E9699,2125,2,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,RAJESHSHWAR RAO COLONY,GP,278374,3032401004,30324,09-2022,"Sep 10, 2022 12:39:36 PM",002209A0135,11080,340,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,RAJESHSHWAR RAO COLONY,GP,278374,3032401004,30324,06-2022,"Jun 10, 2022 7:38:11 AM",002206A0282,7589,140,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,RAJESHSHWAR RAO COLONY,GP,278374,3032401004,30324,05-2022,"May 12, 2022 8:06:26 AM",002205A0261,6006,203,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,RAJESHSHWAR RAO COLONY,GP,278374,3032401004,30324,04-2022,"Apr 12, 2022 7:45:48 AM",002204A0215,3798,3,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,RAJESHSHWAR RAO COLONY,GP,278374,3032401004,30324,03-2022,"Mar 11, 2022 11:09:46 AM",002203A0750,3488,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,RAJESHSHWAR RAO COLONY,GP,278374,3032401004,30324,02-2022,"Feb 10, 2022 11:29:00 AM",002202A0554,3178,97,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,RAJESHSHWAR RAO COLONY,GP,278374,3032401004,30324,01-2022,"Jan 13, 2022 9:01:12 PM",982201A0212,2180,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,RAJESHSHWAR RAO COLONY,GP,278374,3032401004,30324,12-2021,"Dec 10, 2021 8:46:18 AM",002112A0767,1870,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,09-2022,"Sep 17, 2022 9:09:28 AM",952209A0053,11476,69,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,08-2022,"Aug 5, 2022 9:27:53 AM",002208A0045,10802,140,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,07-2022,"Jul 8, 2022 11:17:44 AM",002207A0057,9215,101,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,06-2022,"Jun 6, 2022 12:19:07 PM",002206A0110,8021,331,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,05-2022,"May 16, 2022 11:52:10 AM",002205A0714,4438,14,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,04-2022,"Apr 12, 2022 5:16:27 PM",002204A0498,4073,16,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,03-2022,"Mar 12, 2022 5:54:37 PM",002203A0616,3731,27,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,02-2022,"Feb 7, 2022 10:47:48 AM",002202A0114,3322,22,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,01-2022,"Jan 13, 2022 6:29:25 PM",002201A0376,2944,10,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,12-2021,"Dec 14, 2021 10:57:51 AM",002112A0627,2633,10,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,10-2021,"Oct 16, 2021 6:18:21 PM",002110A0619,2472,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DAMMANNAPET,GP,201154,3031501029,30315,09-2021,"Sep 13, 2021 10:02:50 AM",002109A0526,2162,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,09-2022,"Sep 17, 2022 2:09:16 PM",952209A0113,5048,50,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,07-2022,"Jul 15, 2022 3:54:45 PM",002207A0539,4475,91,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,06-2022,"Jun 14, 2022 10:38:50 AM",002206A0712,3384,9,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,05-2022,"May 16, 2022 11:47:01 AM",002205A0710,3062,2,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,04-2022,"Apr 13, 2022 3:23:47 PM",002204A0737,2734,8,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,03-2022,"Mar 12, 2022 5:42:41 PM",002203A0603,2424,5,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,02-2022,"Feb 11, 2022 1:51:39 PM",002202A0447,2114,10,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,12-2021,"Dec 14, 2021 7:57:07 AM",002112A0564,1858,15,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,11-2021,"Nov 13, 2021 6:24:17 PM",002111A0610,1522,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,10-2021,"Oct 16, 2021 5:00:05 PM",002110A0593,1212,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,PONNALAPALLY,GP,278373,3031900070,30319,09-2021,"Sep 13, 2021 2:21:29 PM",002109A0624,902,0,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DESAIPET,GP,201155,3031400301,30314,09-2022,"Sep 12, 2022 10:09:30 AM",952209A0904,6955,24,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DESAIPET,GP,201155,3031400301,30314,07-2022,"Jul 4, 2022 9:02:01 AM",002207A0022,6566,10,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DESAIPET,GP,201155,3031400301,30314,06-2022,"Jun 10, 2022 7:02:14 AM",002206A0376,6247,38,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,DESAIPET,GP,201155,3031400301,30314,05-2022,"May 10, 2022 12:22:35 PM",002205A0687,5719,70,0
